id,compound_name,is_super,slug,properties_count,image_url,min_price,max_price,min_unit_area,max_unit_area,available_bathrooms,available_bedrooms,developer_id,developer_name,developer_logo,area_id,area_name,sponsored,max_installment_years,min_down_payment,min_ready_by,properties_ids,sum_10_properties_min_price,lat,long,has_offer,has_launches,is_launch,offer_title,limited_time_offer,property_types,property_types_count
204,Trio ,False,204-trio-gardens,15,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7091/medium_2.jpg,6922468,15097342,135,290,"[3, 4, 5]","[2, 3, 4]",66,M Squared,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/66/m_squared.jpg,2,New Cairo,0,9,374251,2024-06-05,"[27204, 34330, 34664, 36738, 38331, 38341, 38342, 38345, 38346, 38347]",81181865,30.05714853,31.60199311,False,False,False,,True,"['Apartment', 'Townhouse', 'Duplex', 'Penthouse']","[{'id': 21, 'name': 'Apartment', 'count': 7, 'total': 7, 'rank': 1}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}, {'id': 3, 'name': 'Duplex', 'count': 11, 'total': 11, 'rank': 5}, {'id': 4, 'name': 'Penthouse', 'count': 2, 'total': 2, 'rank': 6}]"
879,Gates Prive,False,879-gates-prive,7,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/879/gates_prive.png,7171000,25628625,56,150,[0],[0],135,Gates Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/135/gates_dev.jpg,1,6th of October City,0,7,717100,2026-01-01,"[30665, 30667, 35181, 35530, 39469, 39470, 40337]",110514125,30.0282869,30.96011764,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 7, 'total': 7, 'rank': 12}]"
259,The RIDGE Villas ,False,259-the-ridge-villas-el-mostakbal-city,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1541/medium_jLlcXu5MQB3ufZNMVCI6Rn7KdOXtz9.jpg,12626000,19384000,205,303,[4],"[3, 4]",191,Al Ahly Sabbour Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/191/WhatsApp_Image_2023-07-05_at_2.44.36_PM.jpeg,10,Mostakbal City,0,9,631300,2026-12-30,"[40972, 40973, 41501, 42204]",126431000,30.04740134,31.64268022,False,False,False,,True,['Townhouse'],"[{'id': 7, 'name': 'Townhouse', 'count': 4, 'total': 4, 'rank': 4}]"
166,The Crown,False,166-the-crown,5,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2601/medium_8W3VzUksijAnKg5oZXIL8vuOIsMQrJ.jpg,25696000,47539000,279,456,"[6, 7, 8]","[4, 5, 6]",16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,1,6th of October City,0,8,2569600,2026-12-30,"[28097, 28100, 28101, 37905, 37906]",260144000,29.99110481,31.04529509,False,False,False,,True,"['Villa', 'Twinhouse', 'Townhouse']","[{'id': 1, 'name': 'Villa', 'count': 5, 'total': 5, 'rank': 2}, {'id': 6, 'name': 'Twinhouse', 'count': 1, 'total': 1, 'rank': 3}, {'id': 7, 'name': 'Townhouse', 'count': 1, 'total': 1, 'rank': 4}]"
29,Westown Hub,False,29-westown-hub,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/29/westownhub.jpg,7313000,13276560,72,155,[0],[0],8,SODIC,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/8/Sodic.jpg,26,El Sheikh Zayed,0,5,365650,2024-03-30,"[39148, 39149, 40687, 40688]",93591050,30.07360488,30.94622716,False,False,False,,True,['Clinic'],"[{'id': 13, 'name': 'Clinic', 'count': 4, 'total': 4, 'rank': 9}]"
914,41 Busienss District,False,914-41-busienss-district,8,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/914/41_busines_dis.png,6043375,10636340,125,220,[0],[0],66,M Squared,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/66/m_squared.jpg,2,New Cairo,0,9,302169,2026-03-05,"[41293, 41294, 41295, 41297, 41358, 41916, 41918, 41919]",78799655,29.98292628,31.32318029,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 8, 'total': 8, 'rank': 10}]"
818,Prk Vie,False,818-prk-vie,21,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/818/Prk_Vie_Brochure_026.jpg,5087750,154145500,49,1217,,[0],144,Upwyde Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/144/upwyde.png,2,New Cairo,0,7,508775,2026-04-30,"[34494, 34497, 34503, 34504, 34505, 35781, 35785, 37541, 37672, 39181]",88293500,30.02878289,31.52846239,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 3, 'total': 3, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 7, 'total': 7, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 11, 'total': 11, 'rank': 12}]"
817,Palmet,False,817-palmet,7,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/817/palmet.png,7333000,45959000,75,376,,[0],16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,1,6th of October City,0,6,733300,2026-06-29,"[26436, 26437, 26438, 26439, 26443, 35065, 35746]",179567116,29.98984113,31.01134361,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 3, 'total': 3, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 4, 'total': 4, 'rank': 12}]"
746,Central New Cairo,False,746-central-new-cairo,16,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7439/medium_Screenshot_1.png,7762000,72686000,57,296,[0],[0],87,Saudi Egyptian Developers (SED),https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/87/fBGXFwahtIJhcyZL8WGUUV7cOkat6yea2de87b-124f-4f50-8f67-6a8dbec8fd53.jpg,2,New Cairo,0,7,776200,2027-12-30,"[32420, 32421, 32422, 32423, 33980, 41021, 41025, 41026, 41027, 41028]",99033000,30.02642266,31.47324443,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 16, 'total': 16, 'rank': 10}]"
658,Golden Gate,False,658-golden-gate,18,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7420/medium_Screenshot_1.png,9105299,80702355,68,327,,[0],196,Redcon for Offices and Commercial Centers,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/196/redcon_dev.jpg,2,New Cairo,0,7,910530,2024-10-14,"[40096, 40097, 40098, 40099, 40100, 40101, 40104, 40105, 40108, 41730]",179174873,30.02241108,31.50727274,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 13, 'total': 13, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 5, 'total': 5, 'rank': 12}]"
191,Kai Sokhna,False,191-kai-sokhna,8,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/191/kai_so5na.png,6397807,9375599,116,165,[2],"[2, 3]",55,Misr Italia Properties,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/55/misr.png,4,Ain Sokhna,0,6,639781,2023-09-29,"[29025, 29030, 29032, 39507, 39508, 39509, 39510, 39511]",71288625,29.2078986,32.6252875,False,False,False,,True,['Chalet'],"[{'id': 5, 'name': 'Chalet', 'count': 8, 'total': 8, 'rank': 7}]"
198,Hyde Park Business District,False,198-hyde-park-business-district,6,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1135/medium_h9eD6w0EGtW7EJ7xwgqSZ2ez2EVi5f.jpg,19270000,93550000,149,680,[0],[0],15,Hyde Park,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/15/QwyW57CkvlEWufmwf7K8z9UBE3rjpHlogo.jpg,2,New Cairo,0,6,1927000,2025-03-31,"[12034, 15422, 32098, 32099, 32100, 32101]",199880000,29.97372428,31.54356192,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 6, 'total': 6, 'rank': 10}]"
957,Cinco,False,957-cinco,19,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7268/medium_Screenshot_2.png,4199000,64426500,38,278,,[0],144,Upwyde Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/144/upwyde.png,2,New Cairo,0,8,419900,2027-03-31,"[41741, 41742, 41743, 41744, 41745, 41746, 41748, 41750, 41751, 41752]",75767850,30.0283478,31.4812042,False,False,False,,True,"['Clinic', 'Office', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 4, 'total': 4, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 9, 'total': 9, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 6, 'total': 6, 'rank': 12}]"
423,Mountain View Chillout Park,False,423-mountain-view-chillout-park,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2504/medium_al2PKSla7tghI3UnHlyjdHZwxUII3d.jpg,20535907,22254107,288,312,[3],[4],6,DMG,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/6/DMG.jpg,1,6th of October City,0,7,6160773,2023-02-28,"[27909, 36977]",65034389,29.99001323,30.899971,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 5, 'total': 5, 'rank': 2}]"
880,West gate Business Hub,False,880-westgate-business-hub,10,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7426/medium_6.png,2557500,37389000,68,435,[0],[0],135,Gates Development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/135/gates_dev.jpg,26,El Sheikh Zayed,0,4,767250,2023-04-29,"[35553, 35556, 35559, 35560, 35561, 35562, 35563, 35842, 35843, 40889]",136387125,29.96792853,30.95548278,False,False,False,,True,['Retail'],"[{'id': 10, 'name': 'Retail', 'count': 10, 'total': 10, 'rank': 12}]"
705,Crown Central,,705-crown-central,21,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5121/medium_7.jpg,7658200,29641300,64,258,,[0],16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,1,6th of October City,0,6,765820,2026-06-29,"[13095, 13096, 13100, 13105, 27337, 27341, 27349, 27350, 28044, 29522]",92124400,29.99517611,31.05175784,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 18, 'total': 18, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 3, 'total': 3, 'rank': 12}]"
459,The View Waterway,False,459-the-view-waterway,14,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/7345/medium_Screenshot_7.png,13215000,63069000,161,375,"[0, 2, 3]","[0, 2, 3]",64,The Waterway Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/64/the_waterway_developments_logo.jpeg,2,New Cairo,0,6,1321500,2026-03-30,"[30004, 30005, 30007, 33048, 35575, 36928, 36931, 36932, 36937, 36939]",164856000,30.01743285,31.51477039,False,False,False,,True,"['Apartment', 'Office']","[{'id': 21, 'name': 'Apartment', 'count': 14, 'total': 14, 'rank': 1}, {'id': 8, 'name': 'Office', 'count': 1, 'total': 1, 'rank': 10}]"
638,Westown The Portal,False,638-westown-the-portal,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/638/Screenshot_1.png,15022000,37519000,145,355,[0],[0],8,SODIC,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/8/Sodic.jpg,26,El Sheikh Zayed,0,6,751100,2023-05-31,"[36365, 36577, 40284, 41770]",131068360,30.0735517,30.94619841,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 4, 'total': 4, 'rank': 10}]"
233,Six West,False,233-six-west,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1343/medium_XuaFMrzvas0QAiwf5zZaGxcAIqbYqV.jpg,23168000,23168000,233,233,[3],[3],8,SODIC,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/8/Sodic.jpg,1,6th of October City,0,5,2316800,2023-07-31,[39386],23168000,30.07153811,30.93531584,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 1, 'total': 1, 'rank': 1}]"
928,It Business Hub,False,928-it-business-hub,8,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/928/it_business_hub.png,5012500,22147500,47,185,,[0],144,Upwyde Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/144/upwyde.png,2,New Cairo,0,6,501250,2025-12-30,"[35797, 35798, 35800, 35808, 35809, 35810, 35812, 40860]",108695037,30.03303706,31.46804811,False,False,False,,True,"['Office', 'Retail']","[{'id': 8, 'name': 'Office', 'count': 5, 'total': 5, 'rank': 10}, {'id': 10, 'name': 'Retail', 'count': 3, 'total': 3, 'rank': 12}]"
745,Eastshire ,False,745-eastshire-signature-villas,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5454/medium_4.png,19021000,25947000,261,285,[4],"[3, 4]",217,Al Qamzi Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/217/qamzi_dev.jpg,2,New Cairo,0,8,1902100,2025-06-11,"[27243, 29641]",216197000,29.99759248,31.50467992,False,False,False,,True,['Townhouse'],"[{'id': 7, 'name': 'Townhouse', 'count': 2, 'total': 2, 'rank': 4}]"
979,Urban Business Lane,False,979-urban-business-lane,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/6254/medium_UBL_2.png,8497742,18212936,63,143,[0],[0],67,Tameer,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/67/tameer_1.png,2,New Cairo,0,7,849775,2026-06-30,"[36842, 40976]",52315533,30.01051939,31.50487497,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 2, 'total': 2, 'rank': 10}]"
915,The Trine,False,915-the-trine,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/915/the_trine.png,9140000,14755000,101,164,[0],[0],71,IWAN Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/71/iwan_dev.jpg,26,El Sheikh Zayed,0,3,2742000,2024-06-29,"[33334, 33337]",23895000,30.08439945,30.96447616,False,False,False,,True,"['Clinic', 'Office']","[{'id': 13, 'name': 'Clinic', 'count': 1, 'total': 1, 'rank': 9}, {'id': 8, 'name': 'Office', 'count': 1, 'total': 1, 'rank': 10}]"
65,Woodville,,65-woodville,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/390/medium_2Uvkc8KNBSu5SfJgmJyzn1ZKRzCTGv.jpg,14482000,14495200,228,229,[4],[3],16,Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/16/Palm_Hills.jpg,1,6th of October City,0,8,1448200,2021-01-01,[19178],28977200,29.993016,31.0420507,False,False,False,,True,['Townhouse'],"[{'id': 7, 'name': 'Townhouse', 'count': 2, 'total': 2, 'rank': 4}]"
393,Al Jazi First Marriott Residences,True,393-al-jazi-first-marriott-residences,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2228/medium_LiKyqANzXiIzpWstUiShzmbL8SdF54.jpg,16285785,16285785,133,133,[3],[3],103,Al Jazi Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/103/J82Grjr6Bkla57b1xXCMUAaNG5wOkf71885809_136523571071414_2356213200250208256_o.png,2,New Cairo,0,3,3257157,2023-06-30,[28107],16285785,30.03556179,31.47745743,False,False,False,,True,[],[]
276,Allegria Residence ,,276-allegria-residence-new-phase-in-sodic-west,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/1640/medium_mMB7GOO48k6G8lL0puIXgzv24uyeJU.jpg,22239000,28943000,195,220,[3],[3],8,SODIC,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/8/Sodic.jpg,1,6th of October City,0,5,2223900,2023-12-30,"[41043, 41597]",51182000,30.0726483,30.9654218,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 2, 'total': 2, 'rank': 1}]"
367,Cairo Business Park ,,367-cairo-business-park-new-cairo,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2067/medium_1SnTOz7hSbe59sVvzzanta1qkbGLXV.jpg,23581316,54813417,174,264,[0],[0],55,Misr Italia Properties,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/55/misr.png,2,New Cairo,0,3,7074395,2024-06-29,"[41094, 41095, 41363]",127250171,30.05131631,31.51379404,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 3, 'total': 3, 'rank': 10}]"
27,The Polygon [ Commercial ],False,27-the-polygon-commercial-,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/205/medium_57QvPAmV9RZxIZaDRjei03F2zwYhQIc06.jpg,24725600,32482000,276,335,[0],[0],8,SODIC,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/8/Sodic.jpg,26,El Sheikh Zayed,0,6,2472560,2023-09-30,"[37332, 37333]",57207600,30.07167902,30.94628475,False,False,False,,True,['Office'],"[{'id': 8, 'name': 'Office', 'count': 2, 'total': 2, 'rank': 10}]"
953,Fairways,False,953-fairways,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/953/fairways.png,213045,476655,50,130,"[1, 2, 3]","[0, 1, 2]",35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,988327,2025-05-30,"[35347, 35348, 35349, 35350]",1771758,27.40812266,33.65148712,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 4, 'total': 4, 'rank': 1}]"
837,Kamaran,False,837-kamaran,1,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/837/kamaran.png,295476,295476,98,98,[2],[1],35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,1370733,2025-05-30,[35306],295477,27.38198427,33.66436173,False,False,False,,True,['Chalet'],"[{'id': 5, 'name': 'Chalet', 'count': 1, 'total': 1, 'rank': 7}]"
417,Shedwan,False,417-shedwan,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/2404/medium_shedwan_villa_184.1.jpg,415280,997231,132,178,"[3, 4]",[3],35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,1926505,2027-02-27,"[31704, 31705]",2382116,27.40222231,33.65662468,False,False,False,,True,"['Apartment', 'Villa']","[{'id': 21, 'name': 'Apartment', 'count': 1, 'total': 1, 'rank': 1}, {'id': 1, 'name': 'Villa', 'count': 1, 'total': 1, 'rank': 2}]"
1016,Miramar Residence,False,1016-miramar,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/1016/Miramar_residence_El_gouna_750_8_495ea_lg.jpg,521678,1027155,115,195,"[2, 3]","[1, 2]",35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,2420091,2025-05-30,"[39665, 39666, 39667]",3688558,,,False,False,False,,True,['Apartment'],"[{'id': 21, 'name': 'Apartment', 'count': 3, 'total': 3, 'rank': 1}]"
899,Art Island,False,899-art-island,2,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/899/art_island.png,715528,892747,200,216,"[4, 5]","[3, 4]",35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,3319375,2025-05-30,"[35293, 35294]",5383903,27.39492088,33.67566992,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 2, 'total': 2, 'rank': 2}]"
900,The Nines,False,900-the-nines,3,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/900/the_nines.png,849102,964173,189,208,[5],[4],35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,3939032,2025-05-30,"[35299, 35300, 35301]",8933799,27.4021792,33.67569138,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 3, 'total': 3, 'rank': 2}]"
898,Ancient Hill,False,898-ancient-hills,4,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound/cover_image/898/ancient_hills.png,914677,1252231,178,234,"[3, 4, 5]","[3, 4]",35,Orascom Development Egypt,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/35/Orascom.jpg,5,El Gouna,0,5,4243233,2025-05-30,"[35289, 35292, 39651, 39653]",11002868,27.40568436,33.67054154,False,False,False,,True,['Villa'],"[{'id': 1, 'name': 'Villa', 'count': 4, 'total': 4, 'rank': 2}]"
795,De joya 2 strip mall ,False,795-dejoya-2-strip-mall,15,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/compound_image/image/5812/medium_dejoya_2_strip_mall_2_images_1.jpg,1010000,16174000,13,107,[0],[0],138,Taj Misr Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/developer/logo_image/138/taj_misr_developments.jpg,9,New Capital City,0,10,151500,2025-10-31,"[20166, 20173, 35527, 37354, 37355, 37356, 37866, 37895, 38416, 38417]",16470000,29.976168,31.774495,False,False,False,,True,"['Clinic', 'Retail']","[{'id': 13, 'name': 'Clinic', 'count': 8, 'total': 8, 'rank': 9}, {'id': 10, 'name': 'Retail', 'count': 7, 'total': 7, 'rank': 12}]"
